"Weather - unlimited & realtime weather forecast","Weather","Best App - Top Droid Team","https://play.google.com/store/apps/developer?id=Best+App+-+Top+Droid+Team","4.7","2357","39","20","59","290","1949"
"Navigation Gestures Premium Add-On","Personalization","XDA","https://play.google.com/store/apps/developer?id=XDA","4.1","126","6","7","14","39","60"
"Message Quest — adventures of Feste (with ads)","Adventure","TeslaGames","https://play.google.com/store/apps/dev?id=7185759132943310350","4.3","60","7","1","4","4","44"
"I AM RICH","Tools","Johnson App's","https://play.google.com/store/apps/developer?id=Johnson+App%27s","4.5","215","22","2","4","2","185"
"[Substratum] Twilight Night Black","Personalization","Alice Project","https://play.google.com/store/apps/dev?id=6547192532146692983","3.8","105","25","0","8","13","59"
"KPSS Sen Bilirsin RAMAZAN YETGİN","Education","BENİM HOCAM DİJİTAL YAYİN","https://play.google.com/store/apps/developer?id=BEN%C4%B0M+HOCAM+D%C4%B0J%C4%B0TAL+YAY%C4%B0N","4.8","233","4","0","6","14","209"
"Animal Super Squad","Adventure","DoubleMoose Games","https://play.google.com/store/apps/developer?id=DoubleMoose+Games","4.7","186","4","3","7","8","164"
"Irex - Icon Pack","Personalization","Olivera Onias","https://play.google.com/store/apps/dev?id=8582752175205301328","4.3","10","0","1","2","0","7"
"Getting Over It with Bennett Foddy","Simulation","Noodlecake Studios Inc","https://play.google.com/store/apps/dev?id=9078867188205035581","4.1","247","33","8","16","29","161"
"Homo Machina","Puzzle","ARTE Experience","https://play.google.com/store/apps/developer?id=ARTE+Experience","4.1","92","8","6","7","20","51"
"My Little Princess : Fairy Forest","Educational","My Town Games Ltd","https://play.google.com/store/apps/dev?id=4907572025980617983","4.4","14","2","0","0","1","11"
"My Town : ICEE™ Amusement Park","Educational","My Town Games Ltd","https://play.google.com/store/apps/dev?id=4907572025980617983","4.8","92","3","1","2","4","82"
"Ultimate Farm Simulator","Simulation","Gluten Free Games","https://play.google.com/store/apps/dev?id=6871437821234630609","4.5","36","1","0","3","8","24"
"OnePlus Gestures — Gesture Control","Tools","Manuel Wrage","https://play.google.com/store/apps/developer?id=Manuel+Wrage","4.6","59","2","2","1","8","46"
"WonderBlocks","Puzzle","Silicon Studio","https://play.google.com/store/apps/developer?id=Silicon+Studio","4.9","403","3","0","3","15","382"
"Connect - colorful casual game","Casual","AppSoGreat","https://play.google.com/store/apps/developer?id=AppSoGreat","4.4","27","1","1","2","6","17"
"Sago Mini Apartment","Education","Sago Mini","https://play.google.com/store/apps/dev?id=6600704821286067966","4.2","17","1","1","2","3","10"
"Package Disabler Pro + (Samsung)","Business","policedeveloper","https://play.google.com/store/apps/developer?id=policedeveloper","4.4","10","1","0","1","0","8"
"Macibo - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","3.7","9","2","0","0","4","3"
"App lock & gallery vault","Tools","Best App - Top Droid Team","https://play.google.com/store/apps/developer?id=Best+App+-+Top+Droid+Team","4.6","113","6","0","6","11","90"
"EO Guide","Health & Fitness","Synceed GmbH","https://play.google.com/store/apps/developer?id=Synceed+GmbH","5.0","2","0","0","0","0","2"
"Bemmer - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.3","10","1","0","0","3","6"
"Linebit - Icon Pack","Personalization","Edzon DM","https://play.google.com/store/apps/dev?id=8091370783080636082","4.5","76","2","3","6","12","53"
"Фельдшер СМП","Medical","Московский фельдшер","https://play.google.com/store/apps/developer?id=%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%84%D0%B5%D0%BB%D1%8C%D0%B4%D1%88%D0%B5%D1%80","5.0","24","0","0","0","0","24"
"Minesweeper Genius","Puzzle","mgaia studio","https://play.google.com/store/apps/developer?id=mgaia+studio","4.9","24","0","0","1","0","23"
"ForzaTune 7","Tools","FlameFront Studios","https://play.google.com/store/apps/developer?id=FlameFront+Studios","4.4","27","0","2","4","3","18"
"R.B.I. Baseball 18","Sports","MLB Advanced Media, L.P.","https://play.google.com/store/apps/developer?id=MLB+Advanced+Media,+L.P.","4.1","70","6","3","6","15","40"
"SafeLiveAlert - Sin anuncios","Communication","SafeLiveAlertMX","https://play.google.com/store/apps/developer?id=SafeLiveAlertMX","2.8","25","10","3","1","3","8"
"Infinity war pelicula","Video Players & Editors","ARTAMY","https://play.google.com/store/apps/developer?id=ARTAMY","4.2","11","0","1","0","6","4"
"BitMEX PRO","Finance","Cryptocurrency Company Apps","https://play.google.com/store/apps/developer?id=Cryptocurrency+Company+Apps","3.6","5","1","0","1","1","2"
"Tubazy PRO - MP3 Dönüştürücü","Music & Audio","Tuba K.","https://play.google.com/store/apps/developer?id=Tuba+K.","4.9","44","0","0","1","1","42"
"Popsicle / Icon Pack","Personalization","Fraom Design","https://play.google.com/store/apps/dev?id=7733182206189114237","4.9","15","0","0","0","1","14"
"🔝 AMOLED 4K Black Wallpapers , Dark Backgrounds","Photography","Motion Wallpapers","https://play.google.com/store/apps/dev?id=5005220843709800158","3.4","5","2","0","0","0","3"
"Netomoji","Entertainment","FanHero","https://play.google.com/store/apps/developer?id=FanHero","4.5","97","1","7","5","9","75"
"Unicorn VPN Pro - Faster Stable VPN","Tools","HK 8qu Network International Limited","https://play.google.com/store/apps/developer?id=HK+8qu+Network+International+Limited","4.3","11","2","0","0","0","9"
"Buried Alive","Puzzle","Trapped","https://play.google.com/store/apps/dev?id=9078315394529202806","4.2","8","0","1","1","1","5"
"My Child Lebensborn","Simulation","Sarepta Studio","https://play.google.com/store/apps/developer?id=Sarepta+Studio","5.0","59","0","0","0","2","57"
"TicketAlert 2018 Football Cup","Sports","Pixelgrafía","https://play.google.com/store/apps/dev?id=8699058061429201995","2.9","10","4","0","2","1","3"
"supertype","Casual","Philipp Stollenmayer","https://play.google.com/store/apps/developer?id=Philipp+Stollenmayer","4.3","16","2","0","1","1","12"
"Тест в Держбюро розслідувань","Education","DILOGICAL","https://play.google.com/store/apps/developer?id=DILOGICAL","4.5","15","0","1","0","4","10"
"HamStudy.org","Education","Signal Stuff","https://play.google.com/store/apps/developer?id=Signal+Stuff","4.6","23","1","1","1","1","19"
"Ombi","Entertainment","TidusJar","https://play.google.com/store/apps/developer?id=TidusJar","4.2","11","0","1","3","0","7"
"My Singing Monsters Composer","Music","Big Blue Bubble","https://play.google.com/store/apps/dev?id=4772512400666501557","4.2","66","5","2","7","13","39"
"Camera 4K UHD","Photography","AKEL","https://play.google.com/store/apps/developer?id=AKEL","4.6","9","1","0","0","0","8"
"[Substratum] Vacuum: Dark on Oreo","Personalization","Alice Project","https://play.google.com/store/apps/dev?id=6547192532146692983","4.8","16","0","0","0","4","12"
"Among the Stars","Board","Cublo","https://play.google.com/store/apps/dev?id=6228750114519237134","4.2","14","0","1","1","6","6"
"Russian Car Driver  ZIL 130 Premium","Simulation","ABGames89","https://play.google.com/store/apps/dev?id=5952057666589164114","4.3","19","1","1","2","3","12"
"The School - White Day","Adventure","SONNORI","https://play.google.com/store/apps/developer?id=SONNORI","4.5","33","3","0","2","2","26"
"메모라이즈 #3 <MEMORIZE> : 형제","Simulation","조아라","https://play.google.com/store/apps/developer?id=%EC%A1%B0%EC%95%84%EB%9D%BC","4.9","64","1","0","0","5","58"
"옥철이 봄비 카톡 테마","Entertainment","OGQ for theme","https://play.google.com/store/apps/developer?id=OGQ+for+theme","5.0","2","0","0","0","0","2"
"Pro Analiz","Sports","%100 Kazanç","https://play.google.com/store/apps/developer?id=%25100+Kazan%C3%A7","4.2","45","6","1","1","5","32"
"Shred! 2 - Freeride Mountain Biking","Sports","ASBO Interactive","https://play.google.com/store/apps/developer?id=ASBO+Interactive","5.0","21","0","0","0","1","20"
"Golden Eggs","Strategy","GOLDEN EGGS","https://play.google.com/store/apps/developer?id=GOLDEN+EGGS","3.7","25","2","1","5","11","6"
"Bet Prediction VIP","Sports","Domenico Campeglia","https://play.google.com/store/apps/developer?id=Domenico+Campeglia","4.7","22","1","0","1","1","19"
"Hiveswap Friendsim","Simulation","What Pumpkin Games, Inc.","https://play.google.com/store/apps/developer?id=What+Pumpkin+Games,+Inc.","4.6","29","2","1","0","2","24"
"Galatasaray Icon Pack","Personalization","TSN SOFT","https://play.google.com/store/apps/developer?id=TSN+SOFT","5.0","5","0","0","0","0","5"
"Funfair Ride Simulator 4","Simulation","Pixelsplit","https://play.google.com/store/apps/dev?id=6726214521466300746","3.8","52","8","2","9","8","25"
"[Substratum] Vacuum: Black on Oreo","Personalization","Alice Project","https://play.google.com/store/apps/dev?id=6547192532146692983","4.9","10","0","0","0","1","9"
"Material X Rio","Personalization","Shuvro","https://play.google.com/store/apps/dev?id=7000400013194198247","5.0","6","0","0","0","0","6"
"[Substratum] Twilight Night Dark","Personalization","Alice Project","https://play.google.com/store/apps/dev?id=6547192532146692983","4.6","12","0","0","2","1","9"
"XPERIA™ Quadilic Theme","Personalization","Sony Mobile Communications","https://play.google.com/store/apps/dev?id=4851747018805076305","5.0","3","0","0","0","0","3"
"Mimber - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.1","7","1","0","0","2","4"
"IAM Yoga Nidra™","Health & Fitness","Kamini Desai","https://play.google.com/store/apps/developer?id=Kamini+Desai","5.0","1","0","0","0","0","1"
"Fast Charger 5x - Dark","Tools","🔋🔌 Fast charger & 🔒🛡️ Applock & 🛠️ Optimizer","https://play.google.com/store/apps/developer?id=%F0%9F%94%8B%F0%9F%94%8C+Fast+charger+%26+%F0%9F%94%92%F0%9F%9B%A1%EF%B8%8F+Applock+%26+%F0%9F%9B%A0%EF%B8%8F+Optimizer","1.0","2","2","0","0","0","0"
"Speed Cameras, HUD, Radar Detector - ContraCam Pro","Maps & Navigation","Dmitry Cherevko","https://play.google.com/store/apps/developer?id=Dmitry+Cherevko","4.5","6","0","0","1","1","4"
"Fine, I'll Quit","Productivity","App360 Apps","https://play.google.com/store/apps/developer?id=App360+Apps","3.4","7","2","1","0","0","4"
"Red Comrades 3","Adventure","BUKA Development","https://play.google.com/store/apps/dev?id=6605609795057640703","4.2","55","4","2","6","8","35"
"SHOWCASE UI for KLWP","Personalization","MARTIN DSOUZA","https://play.google.com/store/apps/dev?id=4823526762797878411","5.0","2","0","0","0","0","2"
"P-Home for KLWP","Personalization","Jordan X 'Jobe1785'","https://play.google.com/store/apps/dev?id=5418093975158074617","5.0","1","0","0","0","0","1"
"Black Magic Icon Pack","Personalization","DrumDestroyer Themes","https://play.google.com/store/apps/dev?id=4682932724915294631","4.6","49","1","1","5","4","38"
"Kevin Toms World Football Cup","Sports","Kevin Toms Ltd","https://play.google.com/store/apps/developer?id=Kevin+Toms+Ltd","5.0","5","0","0","0","0","5"
"The Injected Mixture","Personalization","Darryl Dillon","https://play.google.com/store/apps/developer?id=Darryl+Dillon","5.0","6","0","0","0","0","6"
"기억을 노래하는 인형","Simulation","아니스 크리에이티브","https://play.google.com/store/apps/developer?id=%EC%95%84%EB%8B%88%EC%8A%A4+%ED%81%AC%EB%A6%AC%EC%97%90%EC%9D%B4%ED%8B%B0%EB%B8%8C","4.8","9","0","0","1","0","8"
"To the Edge of the Sky - Premium","Casual","Aeon Dream Studios","https://play.google.com/store/apps/dev?id=8982799235103865411","5.0","5","0","0","0","0","5"
"Lost Horizon 2","Adventure","Animation Arts Creative GmbH","https://play.google.com/store/apps/developer?id=Animation+Arts+Creative+GmbH","3.5","8","1","0","2","4","1"
"Fover - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","3.7","6","2","0","0","0","4"
"Betology Major Odds VIP","Sports","Dream Logy","https://play.google.com/store/apps/developer?id=Dream+Logy","5.0","15","0","0","0","0","15"
"Vintage Knight watch","Lifestyle","Ram Mor","https://play.google.com/store/apps/developer?id=Ram+Mor","5.0","1","0","0","0","0","1"
"pretty Easy privacy p≡p","Communication","pEp Security S.A.","https://play.google.com/store/apps/developer?id=pEp+Security+S.A.","3.6","8","1","1","1","2","3"
"Son Kpss Test-Bulmaca Pro","Education","Adem Aktaş","https://play.google.com/store/apps/developer?id=Adem+Akta%C5%9F","5.0","4","0","0","0","0","4"
"Wonder Parade","Music","studioQuare","https://play.google.com/store/apps/developer?id=studioQuare","4.6","30","2","0","1","3","24"
"Benfo - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.0","5","1","0","0","1","3"
"Nobunaga's Shadow","Role Playing","Ultaan Games","https://play.google.com/store/apps/developer?id=Ultaan+Games","4.9","7","0","0","0","1","6"
"BOLT Icon Pack","Personalization","JustNewDesigns","https://play.google.com/store/apps/developer?id=JustNewDesigns","4.9","30","0","0","0","2","28"
"Android P | Xperia™ Theme  4800+ icons","Personalization","The Gosa","https://play.google.com/store/apps/dev?id=8352484698901451873","5.0","2","0","0","0","0","2"
"Matura Ustna na 100% Premium","Education","VensusApps","https://play.google.com/store/apps/developer?id=VensusApps","3.3","9","2","1","1","2","3"
"Elegant Launcher Pro 2 - 2018 - Launcher Theme","Personalization","lwsoftipl Apps","https://play.google.com/store/apps/dev?id=8210788778811696574","4.3","23","0","1","4","5","13"
"Death Horizon VR","Action","Dream Dev Studio VR","https://play.google.com/store/apps/developer?id=Dream+Dev+Studio+VR","5.0","6","0","0","0","0","6"
"Music Player Pro","Music & Audio","Tool Apps (music, video, recorder)","https://play.google.com/store/apps/developer?id=Tool+Apps+%28music,+video,+recorder%29","4.5","11","0","0","2","2","7"
"Fantasy Mosaics 28: Treasure Map","Puzzle","Andy Jurko","https://play.google.com/store/apps/dev?id=6718763145733666817","5.0","3","0","0","0","0","3"
"Betnumbers","Sports","Total Apps World","https://play.google.com/store/apps/developer?id=Total+Apps+World","4.7","3","0","0","0","1","2"
"Mino - Icon Pack","Personalization","Santiago Sarquis L","https://play.google.com/store/apps/developer?id=Santiago+Sarquis+L","5.0","7","0","0","0","0","7"
"School Dungeons","Role Playing","Study&Fun","https://play.google.com/store/apps/developer?id=Study%26Fun","5.0","34","0","0","0","0","34"
"Elix - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.7","6","0","0","0","2","4"
"Slice Fractions 2","Education","Ululab","https://play.google.com/store/apps/developer?id=Ululab","5.0","2","0","0","0","0","2"
"EQQO","Adventure","Parallel Studio","https://play.google.com/store/apps/developer?id=Parallel+Studio","5.0","2","0","0","0","0","2"
"CoinMAMA PRO","Finance","Official Crypto Apps","https://play.google.com/store/apps/developer?id=Official+Crypto+Apps","3.8","6","1","1","0","0","4"
"Digital Force Bag","Entertainment","Craig Squires & Nick Einhorn","https://play.google.com/store/apps/developer?id=Craig+Squires+%26+Nick+Einhorn","5.0","2","0","0","0","0","2"
"Secret of Harrow Manor VR","Adventure","Only Human Studios","https://play.google.com/store/apps/developer?id=Only+Human+Studios","5.0","1","0","0","0","0","1"
"Intuitive Guitar - Major Scale Modes","Education","AmparoSoft","https://play.google.com/store/apps/dev?id=9142365525037433995","4.7","41","1","0","1","5","34"
"САМОСБОР ads-free","Adventure","ivd","https://play.google.com/store/apps/developer?id=ivd","5.0","5","0","0","0","0","5"
"Hearing Aid for Oreo 8.0","Medical","StereoMatch","https://play.google.com/store/apps/developer?id=StereoMatch","4.2","4","0","1","0","0","3"
"Silvery Blue Theme for LG G6& V30","Personalization","WSTeams","https://play.google.com/store/apps/developer?id=WSTeams","5.0","1","0","0","0","0","1"
"The Quest - Celtic Queen","Role Playing","Redshift Games","https://play.google.com/store/apps/developer?id=Redshift+Games","5.0","7","0","0","0","0","7"
"MZD Background Changer","Auto & Vehicles","Citt Tech","https://play.google.com/store/apps/developer?id=Citt+Tech","5.0","2","0","0","0","0","2"
"Answers For Mobshow","Education","Tech Explorer","https://play.google.com/store/apps/developer?id=Tech+Explorer","3.4","21","7","1","1","1","11"
"XPERIA Avengers Infinity War Theme","Personalization","KhandavPrastha","https://play.google.com/store/apps/developer?id=KhandavPrastha","4.5","6","0","1","0","0","5"
"Rallyslingan - träna rallylydnad med fantasi","Sports","Lotta Bergman","https://play.google.com/store/apps/developer?id=Lotta+Bergman","5.0","2","0","0","0","0","2"
"Abyss and Dark #0 賢王の盟約","Role Playing","AcodeBankJp","https://play.google.com/store/apps/developer?id=AcodeBankJp","4.4","7","0","0","1","2","4"
"Laborwerte Pro 5","Medical","Dr.Müller Steve","https://play.google.com/store/apps/developer?id=Dr.M%C3%BCller+Steve","5.0","6","0","0","0","0","6"
"Supporter Betting Tips HT FT","Sports","Verlonus Winner","https://play.google.com/store/apps/developer?id=Verlonus+Winner","5.0","4","0","0","0","0","4"
"Predictions Football Over Under","Sports","Systems Betting Academy","https://play.google.com/store/apps/developer?id=Systems+Betting+Academy","5.0","3","0","0","0","0","3"
"VBE PARATOOLZ","Tools","VBE INC.","https://play.google.com/store/apps/developer?id=VBE+INC.","5.0","2","0","0","0","0","2"
"Viktoria Light Substratum Theme [Samsung]","Personalization","Giorgio Cantoni (folgore95)","https://play.google.com/store/apps/dev?id=9158262775411291866","5.0","1","0","0","0","0","1"
"Linex - Icon Pack","Personalization","A1 Design","https://play.google.com/store/apps/dev?id=8878636829882194092","4.2","5","1","0","0","0","4"
"CI 174 Gray Icon Pack","Personalization","Coastal Images","https://play.google.com/store/apps/dev?id=5070356455691124088","5.0","1","0","0","0","0","1"
"RL KWGT & KLCK","Personalization","RL Designs","https://play.google.com/store/apps/dev?id=6151075582151109293","5.0","3","0","0","0","0","3"
"Camera Mod S9 - Bitrate & Settings [ROOT]","Tools","Sityware","https://play.google.com/store/apps/developer?id=Sityware","5.0","2","0","0","0","0","2"
"ОГЭ 2018. Английский язык  - Е. Соловова PRO","Education","TITUL Publishers","https://play.google.com/store/apps/developer?id=TITUL+Publishers","4.5","2","0","0","0","1","1"
"Wheelie King 3D Premium","Racing","Kimble Games","https://play.google.com/store/apps/developer?id=Kimble+Games","5.0","41","0","0","0","0","41"
"Live Well with Young Living","Health & Fitness","JENessentials","https://play.google.com/store/apps/developer?id=JENessentials","5.0","21","0","0","0","0","21"
"Paul Ripke","Photography","Paul Ripke","https://play.google.com/store/apps/developer?id=Paul+Ripke","1.9","34","17","10","4","0","3"
"Omega - Icon Pack","Personalization","FL Design","https://play.google.com/store/apps/developer?id=FL+Design","5.0","3","0","0","0","0","3"
"Tiny Defense - Mini Robot Wars","Strategy","Picsoft Studios","https://play.google.com/store/apps/developer?id=Picsoft+Studios","4.9","10","0","0","0","1","9"
"Viking Village","Adventure","Limitless Fun, LLC","https://play.google.com/store/apps/developer?id=Limitless+Fun,+LLC","4.5","17","1","0","0","5","11"
"Dancing Line US - UK","Arcade","Sun Monkey","https://play.google.com/store/apps/dev?id=9154509758501767875","3.8","4","1","0","0","1","2"
"Apphealing","Health & Fitness","The First Principle, LLC","https://play.google.com/store/apps/developer?id=The+First+Principle,+LLC","5.0","10","0","0","0","0","10"
"pureSynth Pro","Music & Audio","VTRsoftware","https://play.google.com/store/apps/developer?id=VTRsoftware","5.0","3","0","0","0","0","3"
"Rubik’s Cube Augmented!","Adventure","MERGE","https://play.google.com/store/apps/developer?id=MERGE","5.0","1","0","0","0","0","1"
"Mixed Effect UI Kustom/Klwp","Personalization","Predator Haley™","https://play.google.com/store/apps/dev?id=8791691560148189973","5.0","6","0","0","0","0","6"
"Trade in the Verse","Entertainment","Magnum Labs","https://play.google.com/store/apps/developer?id=Magnum+Labs","4.7","3","0","0","0","1","2"
"Your Call Recorder Pro","Tools","SKVFCHAT LLC","https://play.google.com/store/apps/developer?id=SKVFCHAT+LLC","4.2","194","21","6","12","25","130"
"FUNDAmentals Biyoloji / antiBİYOtik / TYT & AYT","Education","Fundamentals Biyoloji","https://play.google.com/store/apps/developer?id=Fundamentals+Biyoloji","5.0","1","0","0","0","0","1"
"Tattoo Stencil","Photography","Pony Lawson","https://play.google.com/store/apps/developer?id=Pony+Lawson","4.3","3","0","0","1","0","2"
"Rounded Corner Theme","Personalization","Indias Big head","https://play.google.com/store/apps/developer?id=Indias+Big+head","4.7","17","1","0","0","1","15"
"Kontrast","Puzzle","Zwartekoffie","https://play.google.com/store/apps/developer?id=Zwartekoffie","5.0","28","0","0","0","1","27"
"Firefight","Strategy","Sean O'Connor","https://play.google.com/store/apps/dev?id=5875330403581467051","3.7","11","2","0","1","4","4"
"NZ Topo Maps & Marine Charts - Hunting & Fishing","Maps & Navigation","Memory-Map Aus/NZ","https://play.google.com/store/apps/developer?id=Memory-Map+Aus/NZ","5.0","2","0","0","0","0","2"
"VBE EVP ENHANCER","Tools","VBE INC.","https://play.google.com/store/apps/developer?id=VBE+INC.","5.0","1","0","0","0","0","1"
"QR Code Generator Pro","Tools","OsmAndroid","https://play.google.com/store/apps/developer?id=OsmAndroid","5.0","4","0","0","0","0","4"
"P Icon Pack for Pixel","Personalization","XDesign Team","https://play.google.com/store/apps/dev?id=5035325621997083226","3.0","2","1","0","0","0","1"
"Gluten Free Food Finder PRO","Health & Fitness","kheusdev","https://play.google.com/store/apps/developer?id=kheusdev","5.0","1","0","0","0","0","1"
"UNICORN ROUNDIES ICON PACK","Personalization","DrumDestroyer Themes","https://play.google.com/store/apps/dev?id=4682932724915294631","4.8","22","0","1","0","1","20"
"xCoins Platform","Finance","Cryptocurrency Company Apps","https://play.google.com/store/apps/developer?id=Cryptocurrency+Company+Apps","5.0","1","0","0","0","0","1"
"Vibrant Spring Watch Face Pack 10 for Bubble Cloud","Personalization","DYNA Logix","https://play.google.com/store/apps/dev?id=6165670359285464177","5.0","1","0","0","0","0","1"
"PixIt for KWGT","Personalization","Apitiphy","https://play.google.com/store/apps/developer?id=Apitiphy","5.0","1","0","0","0","0","1"
"Warriors' Market Mayhem VIP","Role Playing","Cat Lab","https://play.google.com/store/apps/dev?id=7881531158134505254","5.0","2","0","0","0","0","2"
